timestamp,turbidity_NTU,conductivity_uScm,pH,tempC,flow_m3h,dP_bar,SDI,MFI,NO3_feed_mgL,SO4_feed_mgL,TOC_feed_mgL,NO3_permeate_mgL,SO4_permeate_mgL,TOC_permeate_mgL,NPF,NSP,NDP,MHI,systemEvent,economicImpact_EUR,timeSinceLastCIP_h
2025-01-03T03:35:00.000Z,0.439,2154,7.31,18.9,101.8,1.221,2.84,3.78,35.4,265.0,1.00,2.22,1.76,0.130,0.847,0.287,1.017,0.886,ADJUST_SETPOINTS,-25.00,1.8
2025-01-03T03:40:00.000Z,0.307,2434,7.21,18.6,102.0,1.185,2.82,5.13,35.5,273.3,1.00,3.23,1.15,0.010,0.839,0.253,0.987,0.886,ADJUST_SETPOINTS,-25.00,1.8
2025-01-03T03:45:00.000Z,0.417,2234,7.29,19.4,99.2,1.217,2.86,4.15,33.0,267.6,1.00,2.52,0.54,0.010,0.836,0.183,1.014,0.880,ADJUST_SETPOINTS,-25.00,1.9
2025-01-03T03:50:00.000Z,0.368,2337,7.22,18.8,101.3,1.181,2.75,4.15,30.3,265.8,1.00,2.49,2.90,0.045,0.840,0.376,0.984,0.888,ADJUST_SETPOINTS,-25.00,2.0
2025-01-03T03:55:00.000Z,0.340,2369,7.25,18.8,101.4,1.216,2.91,4.23,29.7,259.8,1.00,1.73,7.05,0.051,0.841,0.683,1.013,0.884,ADJUST_SETPOINTS,-25.00,2.1
2025-01-03T04:00:00.000Z,0.358,2094,7.26,19.1,98.2,1.217,2.49,4.24,34.4,273.8,1.00,2.51,0.55,0.059,0.822,0.196,1.014,0.870,ADJUST_SETPOINTS,-25.00,2.2
2025-01-03T04:05:00.000Z,0.291,2290,7.25,19.1,103.2,1.204,3.02,3.78,37.6,257.6,1.00,2.72,0.52,0.066,0.864,0.188,1.004,0.903,ADJUST_SETPOINTS,-25.00,2.3
2025-01-03T04:10:00.000Z,0.439,2301,7.23,19.6,101.0,1.176,2.63,4.32,33.9,274.4,1.00,3.02,5.35,0.092,0.858,0.623,0.980,0.901,ADJUST_SETPOINTS,-25.00,2.3
2025-01-03T04:15:00.000Z,0.384,2039,7.08,19.6,98.9,1.251,2.68,4.37,34.2,257.5,1.11,1.28,1.33,0.147,0.841,0.206,1.043,0.872,ADJUST_SETPOINTS,-25.00,2.4
2025-01-03T04:20:00.000Z,0.386,2073,7.18,19.4,100.0,1.211,2.85,4.24,35.4,267.7,1.00,3.80,5.31,0.031,0.844,0.732,1.009,0.887,ADJUST_SETPOINTS,-25.00,2.5
2025-01-03T04:25:00.000Z,0.405,2305,7.25,19.3,94.0,1.231,2.85,4.50,34.1,256.0,1.16,1.70,7.10,0.056,0.791,0.704,1.026,0.844,ADJUST_SETPOINTS,-25.00,2.6
2025-01-03T04:30:00.000Z,0.374,2165,7.18,19.7,98.3,1.209,2.59,4.20,33.7,280.9,1.00,2.33,3.12,0.041,0.838,0.417,1.008,0.884,ADJUST_SETPOINTS,-25.00,2.7
2025-01-03T04:35:00.000Z,0.453,2014,7.22,20.3,101.7,1.229,2.80,4.00,35.3,269.5,1.00,3.88,1.61,0.017,0.883,0.391,1.024,0.909,ADJUST_SETPOINTS,-25.00,2.8
2025-01-03T04:40:00.000Z,0.425,2424,7.21,20.1,99.0,1.193,2.91,3.74,31.1,266.1,1.00,2.13,3.81,0.099,0.854,0.420,0.994,0.897,ADJUST_SETPOINTS,-25.00,2.8
2025-01-03T04:45:00.000Z,0.382,2073,7.14,20.2,98.9,1.245,2.71,4.17,31.7,268.4,1.00,1.50,4.85,0.069,0.857,0.555,1.037,0.886,ADJUST_SETPOINTS,-25.00,2.9
2025-01-03T04:50:00.000Z,0.369,1976,7.15,20.1,99.6,1.242,2.77,4.45,38.1,266.5,1.00,3.74,5.26,0.062,0.860,0.759,1.035,0.889,ADJUST_SETPOINTS,-25.00,3.0
2025-01-03T04:55:00.000Z,0.337,2299,7.22,20.7,101.2,1.247,2.82,3.71,32.3,267.0,1.00,0.48,1.26,0.044,0.890,0.135,1.039,0.908,ADJUST_SETPOINTS,-25.00,3.1
2025-01-03T05:00:00.000Z,0.381,2020,7.12,21.0,96.3,1.228,2.94,4.37,36.8,257.6,1.00,1.47,3.81,0.042,0.854,0.465,1.023,0.889,ADJUST_SETPOINTS,-25.00,3.2
2025-01-03T05:05:00.000Z,0.326,2189,7.12,19.9,102.9,1.199,2.82,4.07,31.3,255.5,1.00,1.76,0.51,0.077,0.882,0.143,0.999,0.917,ADJUST_SETPOINTS,-25.00,3.3
2025-01-03T05:10:00.000Z,0.302,2311,7.26,20.4,102.1,1.212,2.82,4.31,31.7,250.3,1.00,2.92,3.19,0.080,0.889,0.428,1.010,0.919,ADJUST_SETPOINTS,-25.00,3.3
2025-01-03T05:15:00.000Z,0.423,1877,7.26,20.8,96.7,1.193,2.96,4.28,35.8,281.2,1.00,2.94,4.96,0.010,0.851,0.717,0.994,0.896,ADJUST_SETPOINTS,-25.00,3.4
2025-01-03T05:20:00.000Z,0.583,2391,7.23,20.7,99.5,1.211,3.52,3.91,35.7,264.9,1.00,2.96,8.12,0.088,0.873,0.828,1.009,0.897,ADJUST_SETPOINTS,-25.00,3.5
2025-01-03T05:25:00.000Z,0.437,2320,7.14,20.8,99.2,1.235,2.88,4.63,35.1,274.9,1.00,1.65,2.59,0.055,0.874,0.309,1.029,0.901,ADJUST_SETPOINTS,-25.00,3.6
2025-01-03T05:30:00.000Z,0.346,2295,7.15,21.3,100.5,1.220,2.91,4.02,33.5,296.9,1.32,3.90,1.31,0.087,0.898,0.318,1.017,0.922,ADJUST_SETPOINTS,-25.00,3.7
2025-01-03T05:35:00.000Z,0.418,2158,7.31,20.6,104.7,1.207,3.08,3.79,36.1,275.5,1.00,1.06,3.14,0.027,0.917,0.350,1.006,0.938,ADJUST_SETPOINTS,-25.00,3.8
2025-01-03T05:40:00.000Z,0.378,2120,7.09,21.3,100.6,1.221,2.72,4.10,35.9,256.6,1.01,1.24,3.28,0.010,0.899,0.380,1.017,0.923,ADJUST_SETPOINTS,-25.00,3.8
2025-01-03T05:45:00.000Z,0.427,1929,7.17,21.4,98.5,1.218,2.84,3.63,32.8,270.5,1.00,1.83,1.73,0.076,0.885,0.293,1.015,0.914,ADJUST_SETPOINTS,-25.00,3.9
2025-01-03T05:50:00.000Z,0.313,2038,7.19,21.5,100.7,1.218,3.00,3.96,33.4,262.2,1.00,1.26,4.65,0.055,0.906,0.531,1.015,0.929,ADJUST_SETPOINTS,-25.00,4.0
2025-01-03T05:55:00.000Z,0.402,2149,7.17,20.6,98.9,1.237,2.75,3.86,36.9,272.6,1.00,2.72,3.38,0.067,0.867,0.466,1.031,0.895,ADJUST_SETPOINTS,-25.00,4.1
2025-01-03T06:00:00.000Z,0.405,2346,7.14,21.4,97.0,1.240,3.14,3.44,35.3,264.1,1.00,1.45,0.53,0.053,0.870,0.119,1.034,0.894,ADJUST_SETPOINTS,-25.00,4.2
2025-01-03T06:05:00.000Z,0.364,2085,7.12,21.8,103.3,1.213,2.90,4.83,39.3,261.7,1.05,3.28,6.60,0.039,0.938,0.822,1.011,0.953,ADJUST_SETPOINTS,-25.00,4.3
2025-01-03T06:10:00.000Z,0.402,2055,7.27,21.3,99.8,1.204,2.86,3.80,31.0,274.1,1.00,1.47,2.55,0.059,0.893,0.334,1.003,0.924,ADJUST_SETPOINTS,-25.00,4.3
2025-01-03T06:15:00.000Z,0.390,2055,7.24,21.3,104.8,1.222,3.29,3.88,37.5,262.8,1.00,0.79,5.89,0.010,0.937,0.619,1.018,0.943,ADJUST_SETPOINTS,-25.00,4.4
2025-01-03T06:20:00.000Z,0.418,2274,7.10,22.3,105.3,1.188,2.87,4.39,35.5,272.1,1.00,3.95,4.91,0.011,0.973,0.641,0.990,0.981,ADJUST_SETPOINTS,-25.00,4.5
2025-01-03T06:25:00.000Z,0.455,2321,7.18,21.5,97.7,1.207,3.03,3.26,31.3,258.7,1.00,2.88,4.56,0.010,0.879,0.542,1.006,0.912,ADJUST_SETPOINTS,-25.00,4.6
2025-01-03T06:30:00.000Z,0.314,2034,7.19,22.0,97.9,1.205,3.00,4.87,34.5,271.0,1.00,2.31,4.21,0.034,0.895,0.550,1.004,0.925,ADJUST_SETPOINTS,-25.00,4.7
2025-01-03T06:35:00.000Z,0.414,2179,7.20,21.3,97.3,1.216,3.02,3.78,37.0,285.6,1.00,0.61,3.32,0.069,0.870,0.338,1.014,0.903,ADJUST_SETPOINTS,-25.00,4.8
2025-01-03T06:40:00.000Z,0.404,2047,7.21,21.6,96.7,1.224,2.39,3.92,40.0,276.1,1.37,1.70,4.83,0.090,0.872,0.571,1.020,0.903,ADJUST_SETPOINTS,-25.00,4.8
2025-01-03T06:45:00.000Z,0.393,2367,7.21,22.3,98.9,1.234,2.71,4.02,32.5,260.0,1.00,3.40,1.93,0.078,0.912,0.336,1.029,0.927,ADJUST_SETPOINTS,-25.00,4.9
2025-01-03T06:50:00.000Z,0.319,2148,7.17,23.4,98.2,1.213,3.06,4.23,33.3,283.0,1.00,1.80,6.26,0.071,0.936,0.683,1.011,0.950,ADJUST_SETPOINTS,-25.00,5.0
2025-01-03T06:55:00.000Z,0.392,1945,7.29,20.8,96.7,1.239,3.01,3.91,32.7,259.6,1.00,3.47,3.74,0.150,0.853,0.598,1.032,0.885,ADJUST_SETPOINTS,-25.00,5.1
2025-01-03T07:00:00.000Z,0.399,2058,7.27,21.4,99.3,1.207,3.05,4.17,33.2,265.2,1.00,0.91,4.13,0.119,0.890,0.455,1.005,0.920,ADJUST_SETPOINTS,-25.00,5.2
2025-01-03T07:05:00.000Z,0.381,2349,7.15,22.3,100.6,1.209,2.79,4.70,37.4,252.0,1.00,1.92,6.34,0.082,0.928,0.638,1.007,0.947,ADJUST_SETPOINTS,-25.00,5.3
2025-01-03T07:10:00.000Z,0.387,2343,7.15,21.8,101.6,1.193,2.76,3.22,32.0,260.2,1.00,0.32,4.11,0.052,0.924,0.367,0.994,0.947,ADJUST_SETPOINTS,-25.00,5.3
2025-01-03T07:15:00.000Z,0.406,2198,7.23,21.8,100.1,1.197,2.36,3.47,36.7,276.2,1.00,2.94,0.55,0.087,0.909,0.211,0.998,0.936,ADJUST_SETPOINTS,-25.00,5.4
2025-01-03T07:20:00.000Z,0.413,2477,7.23,22.3,103.2,1.228,2.67,4.05,33.8,267.8,1.00,2.50,3.60,0.030,0.951,0.412,1.024,0.957,ADJUST_SETPOINTS,-25.00,5.5
2025-01-03T07:25:00.000Z,0.369,1994,7.21,22.0,94.0,1.242,2.85,4.59,36.7,250.5,1.00,4.59,0.50,0.050,0.858,0.327,1.035,0.887,ADJUST_SETPOINTS,-25.00,5.6
2025-01-03T07:30:00.000Z,0.405,2097,7.08,22.5,98.9,1.167,2.71,3.94,38.2,273.4,1.00,1.32,3.00,0.063,0.918,0.361,0.972,0.943,ADJUST_SETPOINTS,-25.00,5.7
2025-01-03T07:35:00.000Z,0.366,2080,7.24,22.0,103.1,1.167,2.65,3.81,36.0,260.6,1.00,1.72,2.15,0.051,0.942,0.306,0.972,0.959,ADJUST_SETPOINTS,-25.00,5.8
2025-01-03T07:40:00.000Z,0.435,2563,7.18,23.1,98.4,1.212,2.73,4.21,34.2,281.5,1.00,2.81,9.97,0.029,0.928,0.910,1.010,0.946,ADJUST_SETPOINTS,-25.00,5.8
2025-01-03T07:45:00.000Z,0.460,1952,7.18,22.9,99.4,1.207,2.73,3.81,30.9,270.5,1.00,1.42,4.44,0.042,0.935,0.542,1.006,0.952,ADJUST_SETPOINTS,-25.00,5.9
2025-01-03T07:50:00.000Z,0.426,2206,7.13,22.8,97.4,1.200,2.76,4.02,35.8,252.0,1.00,0.98,2.19,0.073,0.913,0.251,1.000,0.939,ADJUST_SETPOINTS,-25.00,6.0
2025-01-03T07:55:00.000Z,0.428,2105,7.34,22.7,99.1,1.233,2.89,4.21,33.9,251.1,1.00,2.85,3.50,0.137,0.924,0.495,1.028,0.936,ADJUST_SETPOINTS,-25.00,6.1
2025-01-03T08:00:00.000Z,0.421,2229,7.17,22.2,99.9,1.236,2.93,3.58,32.1,274.0,1.00,2.31,5.79,0.010,0.919,0.644,1.030,0.932,ADJUST_SETPOINTS,-25.00,6.2
2025-01-03T08:05:00.000Z,0.339,2280,7.16,22.4,97.2,1.222,2.60,3.28,36.8,262.1,1.00,4.22,6.88,0.070,0.900,0.825,1.019,0.923,ADJUST_SETPOINTS,-25.00,6.3
2025-01-03T08:10:00.000Z,0.339,2206,7.15,22.7,97.9,1.264,2.89,3.28,34.0,278.0,1.00,2.27,2.29,0.095,0.913,0.331,1.053,0.919,ADJUST_SETPOINTS,-25.00,6.3
2025-01-03T08:15:00.000Z,0.406,2327,7.15,23.6,99.9,1.252,2.65,4.11,34.8,267.3,1.00,2.83,2.78,0.072,0.959,0.385,1.043,0.955,ADJUST_SETPOINTS,-25.00,6.4
2025-01-03T08:20:00.000Z,0.420,2043,7.20,22.5,98.1,1.220,2.81,4.03,31.2,259.3,1.13,1.65,0.52,0.057,0.912,0.148,1.017,0.932,ADJUST_SETPOINTS,-25.00,6.5
2025-01-03T08:25:00.000Z,0.385,2037,7.17,23.4,99.3,1.272,2.55,3.93,32.5,259.2,1.00,2.62,4.20,0.114,0.947,0.567,1.060,0.941,ADJUST_SETPOINTS,-25.00,6.6
2025-01-03T08:30:00.000Z,0.407,2457,7.13,23.7,99.3,1.224,3.05,3.80,34.4,254.3,1.00,3.16,3.30,0.080,0.957,0.423,1.020,0.961,ADJUST_SETPOINTS,-25.00,6.7
2025-01-03T08:35:00.000Z,0.448,2712,7.25,22.6,103.2,1.229,3.04,3.67,33.4,275.5,1.00,1.94,1.82,0.110,0.961,0.220,1.024,0.963,ADJUST_SETPOINTS,-25.00,6.8
2025-01-03T08:40:00.000Z,0.445,2266,7.19,23.6,95.5,1.210,2.54,4.52,31.2,269.5,1.00,3.18,3.21,0.117,0.916,0.451,1.009,0.938,ADJUST_SETPOINTS,-25.00,6.8
2025-01-03T08:45:00.000Z,0.380,2164,7.20,23.0,95.5,1.220,3.04,4.73,34.9,284.0,1.00,4.33,3.50,0.034,0.900,0.563,1.016,0.923,ADJUST_SETPOINTS,-25.00,6.9
2025-01-03T08:50:00.000Z,0.443,2098,7.12,23.5,102.9,1.254,2.90,3.91,31.1,267.6,1.00,1.40,1.16,0.048,0.983,0.191,1.045,0.972,ADJUST_SETPOINTS,-25.00,7.0
2025-01-03T08:55:00.000Z,0.426,2117,7.22,24.1,96.6,1.281,2.84,3.51,32.5,273.4,1.00,3.59,7.43,0.109,0.941,0.905,1.068,0.933,ADJUST_SETPOINTS,-25.00,7.1
2025-01-03T09:00:00.000Z,0.386,2096,7.23,23.5,100.9,1.231,2.83,3.85,35.2,262.1,1.00,2.85,3.02,0.024,0.965,0.452,1.026,0.966,ADJUST_SETPOINTS,-25.00,7.2
2025-01-03T09:05:00.000Z,0.386,2096,7.23,23.5,100.9,1.231,2.83,3.85,33.2,262.4,1.14,1.73,5.72,0.082,0.965,0.644,1.026,0.966,ADJUST_SETPOINTS,-25.00,7.3
2025-01-03T09:10:00.000Z,0.366,2099,7.15,23.3,100.4,1.245,2.90,4.54,32.7,269.2,1.00,0.40,5.23,0.066,0.955,0.521,1.037,0.955,ADJUST_SETPOINTS,-25.00,7.3
2025-01-03T09:15:00.000Z,0.390,2074,7.19,24.2,102.0,1.280,2.96,3.80,35.0,251.8,1.00,3.94,5.40,0.038,0.997,0.748,1.067,0.973,ADJUST_SETPOINTS,-25.00,7.4
2025-01-03T09:20:00.000Z,0.353,2221,7.19,24.1,99.4,1.233,2.52,4.44,35.9,278.8,1.00,2.24,8.56,0.129,0.968,0.891,1.027,0.968,ADJUST_SETPOINTS,-25.00,7.5
2025-01-03T09:25:00.000Z,0.410,2092,7.12,24.1,98.6,1.225,2.79,3.93,35.8,264.0,1.00,1.57,2.23,0.058,0.959,0.303,1.021,0.963,ADJUST_SETPOINTS,-25.00,7.6
2025-01-03T09:30:00.000Z,0.354,2313,7.20,24.3,96.6,1.240,2.87,4.24,31.3,259.6,1.00,2.17,1.11,0.083,0.947,0.208,1.034,0.950,ADJUST_SETPOINTS,-25.00,7.7
2025-01-03T09:35:00.000Z,0.387,2224,7.25,24.4,94.2,1.235,2.70,3.89,34.6,257.9,1.00,2.44,0.52,0.025,0.926,0.178,1.029,0.937,ADJUST_SETPOINTS,-25.00,7.8
2025-01-03T09:40:00.000Z,0.417,2161,7.25,24.1,102.4,1.235,2.77,3.93,30.6,276.5,1.00,1.57,4.54,0.010,0.996,0.507,1.029,0.986,ADJUST_SETPOINTS,-25.00,7.8
2025-01-03T09:45:00.000Z,0.309,2344,7.23,23.9,98.6,1.252,3.18,3.48,31.9,268.5,1.00,3.34,0.54,0.050,0.955,0.217,1.044,0.948,ADJUST_SETPOINTS,-25.00,7.9
2025-01-03T09:50:00.000Z,0.329,2151,7.24,23.4,98.7,1.294,2.72,4.33,34.2,260.4,1.00,2.06,5.06,0.072,0.940,0.586,1.079,0.929,ADJUST_SETPOINTS,-25.00,8.0
2025-01-03T09:55:00.000Z,0.406,2216,7.17,23.4,98.0,1.251,2.85,3.62,32.9,274.0,1.00,3.37,1.59,0.057,0.934,0.325,1.043,0.938,ADJUST_SETPOINTS,-25.00,8.1
2025-01-03T10:00:00.000Z,0.403,2063,7.25,23.9,99.5,1.219,2.79,4.14,31.8,243.7,1.00,1.78,5.73,0.027,0.962,0.659,1.016,0.967,ADJUST_SETPOINTS,-25.00,8.2
2025-01-03T10:05:00.000Z,0.465,2427,7.17,24.4,98.6,1.285,2.84,4.58,30.1,245.9,1.00,3.11,1.04,0.052,0.970,0.240,1.070,0.953,ADJUST_SETPOINTS,-25.00,8.3
2025-01-03T10:10:00.000Z,0.430,2076,7.27,24.3,96.6,1.203,2.48,3.62,33.5,267.8,1.00,2.25,6.77,0.011,0.947,0.782,1.003,0.962,ADJUST_SETPOINTS,-25.00,8.3
2025-01-03T10:15:00.000Z,0.396,2290,7.14,23.8,102.1,1.239,2.78,3.25,31.5,250.4,1.00,2.19,0.76,0.040,0.985,0.181,1.032,0.977,ADJUST_SETPOINTS,-25.00,8.4
2025-01-03T10:20:00.000Z,0.441,2015,7.11,25.5,99.9,1.262,2.65,4.43,30.4,272.0,1.00,2.84,0.97,0.088,1.013,0.266,1.052,0.981,ADJUST_SETPOINTS,-25.00,8.5
2025-01-03T10:25:00.000Z,0.364,1991,7.22,25.0,100.9,1.228,2.68,3.92,34.7,252.2,1.00,2.85,2.84,0.080,1.010,0.458,1.024,0.991,ADJUST_SETPOINTS,-25.00,8.6
2025-01-03T10:30:00.000Z,0.350,2077,7.25,24.3,95.0,1.282,2.91,3.96,33.0,277.1,1.00,1.89,3.96,0.081,0.930,0.491,1.069,0.925,ADJUST_SETPOINTS,-25.00,8.7
2025-01-03T10:35:00.000Z,0.384,2116,7.15,24.0,101.1,1.235,2.87,3.84,31.9,277.0,1.00,1.72,7.81,0.023,0.982,0.836,1.029,0.976,ADJUST_SETPOINTS,-25.00,8.8
2025-01-03T10:40:00.000Z,0.325,2039,7.12,23.9,103.0,1.287,2.76,3.76,29.8,276.9,1.00,1.92,0.55,0.019,0.997,0.167,1.072,0.971,ADJUST_SETPOINTS,-25.00,8.8
2025-01-03T10:45:00.000Z,0.374,2355,7.19,24.9,99.9,1.235,2.92,4.21,33.2,240.7,1.00,1.85,1.90,0.023,0.997,0.256,1.030,0.987,ADJUST_SETPOINTS,-25.00,8.9
2025-01-03T10:50:00.000Z,0.425,2155,7.25,23.9,98.9,1.213,2.85,4.53,33.5,267.1,1.00,2.88,3.26,0.036,0.958,0.463,1.011,0.966,ADJUST_SETPOINTS,-25.00,9.0
2025-01-03T10:55:00.000Z,0.396,1860,7.26,24.1,104.5,1.245,2.92,3.77,33.0,248.5,1.00,1.97,1.47,0.029,1.017,0.285,1.037,0.986,ADJUST_SETPOINTS,-25.00,9.1
2025-01-03T11:00:00.000Z,0.389,2434,7.27,24.0,101.0,1.238,2.72,4.13,29.9,257.2,1.00,0.87,1.94,0.010,0.980,0.202,1.032,0.974,ADJUST_SETPOINTS,-25.00,9.2
2025-01-03T11:05:00.000Z,0.411,2022,7.21,23.6,101.7,1.172,2.85,4.71,31.6,270.1,1.00,1.94,5.47,0.076,0.976,0.656,0.977,0.983,ADJUST_SETPOINTS,-25.00,9.3
2025-01-03T11:10:00.000Z,0.347,2043,7.20,24.6,100.2,1.223,2.99,4.11,26.6,263.8,1.00,1.27,3.57,0.048,0.990,0.424,1.019,0.986,ADJUST_SETPOINTS,-25.00,9.3
2025-01-03T11:15:00.000Z,0.330,2271,7.24,23.6,100.1,1.246,2.75,3.86,31.4,247.3,1.00,1.10,3.52,0.033,0.960,0.368,1.038,0.957,ADJUST_SETPOINTS,-25.00,9.4
2025-01-03T11:20:00.000Z,0.435,2009,7.17,24.0,101.9,1.245,3.01,4.03,34.5,271.9,1.00,2.42,5.10,0.070,0.988,0.652,1.038,0.977,ADJUST_SETPOINTS,-25.00,9.5
2025-01-03T11:25:00.000Z,0.394,2516,7.11,24.6,98.2,1.191,3.05,3.78,31.6,257.5,1.00,1.75,3.79,0.010,0.970,0.385,0.993,0.978,ADJUST_SETPOINTS,-25.00,9.6
2025-01-03T11:30:00.000Z,0.350,2105,7.22,23.5,102.0,1.289,2.51,3.98,31.8,263.1,1.00,2.53,2.11,0.083,0.976,0.345,1.074,0.955,ADJUST_SETPOINTS,-25.00,9.7
2025-01-03T11:35:00.000Z,0.425,2383,7.15,24.0,96.4,1.225,2.78,4.02,30.6,272.1,1.00,3.50,1.53,0.039,0.936,0.304,1.020,0.947,ADJUST_SETPOINTS,-25.00,9.8
2025-01-03T11:40:00.000Z,0.379,1968,7.24,24.9,100.3,1.273,2.83,4.49,29.4,260.3,1.00,3.16,0.52,0.034,1.000,0.246,1.061,0.977,ADJUST_SETPOINTS,-25.00,9.8
2025-01-03T11:45:00.000Z,0.419,2252,7.12,25.0,103.4,1.259,3.00,3.78,32.8,257.6,1.00,2.72,4.59,0.174,1.034,0.553,1.049,0.982,ADJUST_SETPOINTS,-25.00,9.9
2025-01-03T11:50:00.000Z,0.322,2150,7.21,23.9,101.6,1.259,2.52,3.73,33.4,262.1,1.00,2.15,3.48,0.046,0.984,0.444,1.049,0.971,ADJUST_SETPOINTS,-25.00,10.0
2025-01-03T11:55:00.000Z,0.328,2036,7.22,24.3,101.2,1.241,2.75,4.13,30.5,269.2,1.00,1.92,2.52,0.090,0.992,0.360,1.034,0.982,ADJUST_SETPOINTS,-25.00,10.1
2025-01-03T12:00:00.000Z,0.342,2300,7.16,23.2,102.7,1.263,2.84,3.92,31.5,261.9,1.00,2.32,0.92,0.020,0.974,0.201,1.052,0.962,ADJUST_SETPOINTS,-25.00,10.2
2025-01-03T12:05:00.000Z,0.391,1975,7.12,23.8,104.3,1.228,3.12,3.56,30.4,273.6,1.00,3.51,4.33,0.063,1.007,0.652,1.023,0.989,ADJUST_SETPOINTS,-25.00,10.3
2025-01-03T12:10:00.000Z,0.370,2491,7.18,24.7,102.5,1.244,2.92,4.48,27.6,266.1,1.00,1.91,3.00,0.010,1.016,0.333,1.036,0.986,ADJUST_SETPOINTS,-25.00,10.3
2025-01-03T12:15:00.000Z,0.321,1948,7.25,24.2,104.5,1.289,3.01,3.88,26.2,285.8,1.00,2.11,0.61,0.041,1.020,0.192,1.074,0.972,ADJUST_SETPOINTS,-25.00,10.4
2025-01-03T12:20:00.000Z,0.379,2216,7.32,23.1,100.1,1.313,3.12,4.11,30.0,274.7,1.00,1.06,5.48,0.076,0.946,0.552,1.094,0.925,ADJUST_SETPOINTS,-25.00,10.5
2025-01-03T12:25:00.000Z,0.380,2399,7.17,24.8,105.4,1.227,3.01,3.61,40.0,278.5,1.00,4.13,5.44,0.010,1.046,0.660,1.023,0.991,ADJUST_SETPOINTS,-25.00,10.6
2025-01-03T12:30:00.000Z,0.356,2035,7.18,23.9,94.8,1.211,2.95,4.64,29.8,253.1,1.00,1.71,4.43,0.041,0.918,0.536,1.009,0.939,ADJUST_SETPOINTS,-25.00,10.7
2025-01-03T12:35:00.000Z,0.375,2076,7.23,23.5,101.8,1.253,2.85,3.46,29.9,257.6,1.00,2.38,2.41,0.056,0.973,0.369,1.044,0.965,ADJUST_SETPOINTS,-25.00,10.8
2025-01-03T12:40:00.000Z,0.362,2290,7.25,24.1,99.1,1.288,2.88,3.46,30.0,290.1,1.00,1.61,2.50,0.113,0.964,0.303,1.074,0.947,ADJUST_SETPOINTS,-25.00,10.8
2025-01-03T12:45:00.000Z,0.354,2204,7.19,24.5,97.7,1.247,2.59,3.78,35.3,244.9,1.00,1.91,6.33,0.044,0.962,0.678,1.039,0.959,ADJUST_SETPOINTS,-25.00,10.9
2025-01-03T12:50:00.000Z,0.384,2325,7.20,23.4,98.6,1.248,2.71,3.68,34.5,258.8,1.00,2.82,2.08,0.046,0.941,0.325,1.040,0.944,ADJUST_SETPOINTS,-25.00,11.0
2025-01-03T12:55:00.000Z,0.317,2017,7.29,24.4,100.6,1.226,2.70,4.79,34.2,271.1,1.00,0.34,2.79,0.086,0.988,0.297,1.021,0.983,ADJUST_SETPOINTS,-25.00,11.1
2025-01-03T13:00:00.000Z,0.373,2269,7.20,22.8,100.7,1.272,2.94,3.57,30.9,272.2,1.00,4.06,2.80,0.058,0.943,0.461,1.060,0.937,ADJUST_SETPOINTS,-25.00,11.2
2025-01-03T13:05:00.000Z,0.353,2568,7.18,23.5,101.1,1.279,2.84,3.77,30.5,270.5,1.00,2.41,1.79,0.034,0.966,0.252,1.066,0.952,ADJUST_SETPOINTS,-25.00,11.3
2025-01-03T13:10:00.000Z,0.360,2060,7.19,23.4,100.7,1.211,3.17,4.77,30.0,273.0,1.00,1.92,5.37,0.061,0.959,0.634,1.009,0.964,ADJUST_SETPOINTS,-25.00,11.3
2025-01-03T13:15:00.000Z,0.388,2228,7.19,22.6,98.7,1.215,2.84,3.99,30.5,269.7,1.00,1.11,1.69,0.105,0.918,0.211,1.012,0.938,ADJUST_SETPOINTS,-25.00,11.4
2025-01-03T13:20:00.000Z,0.367,1969,7.27,23.6,98.1,1.220,2.55,4.42,29.7,245.7,1.00,3.90,1.20,0.055,0.940,0.360,1.017,0.952,ADJUST_SETPOINTS,-25.00,11.5
2025-01-03T13:25:00.000Z,0.360,2508,7.14,23.6,96.2,1.236,3.03,3.74,30.2,291.0,1.00,1.66,2.88,0.033,0.923,0.309,1.030,0.935,ADJUST_SETPOINTS,-25.00,11.6
2025-01-03T13:30:00.000Z,0.316,2184,7.14,23.2,98.4,1.260,3.19,3.99,27.4,285.3,1.00,1.99,3.33,0.077,0.931,0.415,1.050,0.930,ADJUST_SETPOINTS,-25.00,11.7
2025-01-03T13:35:00.000Z,0.612,2274,7.31,23.1,95.1,1.309,2.96,4.46,28.4,270.7,1.00,0.91,2.77,0.010,0.900,0.292,1.091,0.896,ADJUST_SETPOINTS,-25.00,11.8
2025-01-03T13:40:00.000Z,0.369,2146,7.16,22.3,101.3,1.318,2.83,3.85,30.5,271.8,1.00,2.15,5.35,0.077,0.936,0.619,1.098,0.918,ADJUST_SETPOINTS,-25.00,11.8
2025-01-03T13:45:00.000Z,0.356,1796,7.16,23.0,105.4,1.282,2.96,4.13,31.0,257.3,1.00,1.87,0.82,0.092,0.992,0.216,1.068,0.969,ADJUST_SETPOINTS,-25.00,11.9
2025-01-03T13:50:00.000Z,0.333,1958,7.17,23.8,103.0,1.261,3.00,4.52,29.4,285.9,1.00,3.16,2.76,0.033,0.994,0.476,1.050,0.977,ADJUST_SETPOINTS,-25.00,12.0
